airport_code,date,hour,temperature,precipitation,wind_speed,weather_code
ATL,2026-03-06,5,18.1,0.0,11.2,3
ATL,2026-03-06,6,17.7,0.0,10.3,3
ATL,2026-03-06,7,17.3,0.0,7.0,3
ATL,2026-03-06,8,16.5,0.0,6.8,3
ATL,2026-03-06,9,16.1,0.0,6.9,1
ATL,2026-03-06,10,15.7,0.0,6.7,0
ATL,2026-03-06,11,15.2,0.0,7.0,1
ATL,2026-03-06,12,14.6,0.0,7.3,2
ATL,2026-03-06,13,15.7,0.0,8.2,0
ATL,2026-03-06,14,18.7,0.0,5.3,0
ATL,2026-03-06,15,21.6,0.0,6.2,0
ATL,2026-03-06,16,23.9,0.0,10.3,0
ATL,2026-03-06,17,25.4,0.0,11.5,2
ATL,2026-03-06,18,26.5,0.0,12.4,2
ATL,2026-03-06,19,26.4,0.0,10.7,2
ATL,2026-03-06,20,26.8,0.0,10.3,3
ATL,2026-03-06,21,23.6,0.0,18.0,2
ATL,2026-03-06,22,21.9,0.0,14.7,2
ATL,2026-03-06,23,20.6,0.0,8.6,3
ATL,2026-03-07,0,18.7,0.0,2.6,3
ATL,2026-03-07,1,18.7,1.4,9.5,61
ATL,2026-03-07,2,18.3,0.0,11.8,3
ATL,2026-03-07,3,17.7,0.0,11.2,3
ATL,2026-03-07,4,17.2,0.0,10.4,3
ATL,2026-03-07,5,17.3,0.0,12.5,2
ATL,2026-03-07,6,18.5,0.0,13.4,3
ATL,2026-03-07,7,17.9,0.0,10.2,3
ATL,2026-03-07,8,17.5,0.0,9.9,3
ATL,2026-03-07,9,16.9,0.0,10.8,0
ATL,2026-03-07,10,16.4,0.0,9.7,0
ATL,2026-03-07,11,16.0,0.0,8.1,1
ATL,2026-03-07,12,16.3,0.0,9.5,0
ATL,2026-03-07,13,17.1,0.0,9.4,0
ATL,2026-03-07,14,19.1,0.0,11.6,2
ATL,2026-03-07,15,21.5,0.0,13.3,0
ATL,2026-03-07,16,23.5,0.1,15.9,51
ATL,2026-03-07,17,24.8,0.1,18.2,51
ATL,2026-03-07,18,25.7,0.0,14.7,1
ATL,2026-03-07,19,26.9,0.0,15.2,0
ATL,2026-03-07,20,27.3,0.0,16.7,1
ATL,2026-03-07,21,26.9,0.0,16.7,1
ATL,2026-03-07,22,26.1,0.1,15.7,51
ATL,2026-03-07,23,24.7,0.1,11.6,51
ATL,2026-03-08,0,21.9,0.2,17.5,51
ATL,2026-03-08,1,19.4,3.9,9.8,63
ATL,2026-03-08,2,19.3,0.0,13.6,3
ATL,2026-03-08,3,19.0,0.0,14.0,3
ATL,2026-03-08,4,17.8,0.1,10.3,51
ATL,2026-03-08,5,17.2,0.0,8.5,3
ATL,2026-03-08,6,17.0,0.0,6.4,3
ATL,2026-03-08,7,16.7,0.1,7.6,51
ATL,2026-03-08,8,16.1,0.0,9.3,2
ATL,2026-03-08,9,15.7,0.0,9.0,3
ATL,2026-03-08,10,15.8,0.0,8.4,3
ATL,2026-03-08,11,15.7,0.0,7.4,3
ATL,2026-03-08,12,15.9,0.1,5.6,51
ATL,2026-03-08,13,16.4,0.1,8.2,51
ATL,2026-03-08,14,16.8,0.5,8.3,53
ATL,2026-03-08,15,17.4,0.9,5.1,53
ATL,2026-03-08,16,17.8,0.3,6.6,51
ATL,2026-03-08,17,19.3,0.1,11.2,51
ATL,2026-03-08,18,19.8,0.2,5.0,51
ATL,2026-03-08,19,20.0,0.2,8.7,51
ATL,2026-03-08,20,19.0,3.8,10.7,63
ATL,2026-03-08,21,18.3,2.6,6.2,63
ATL,2026-03-08,22,18.3,0.1,1.6,51
ATL,2026-03-08,23,18.3,0.0,0.8,1
ATL,2026-03-09,0,18.2,0.0,1.0,1
ATL,2026-03-09,1,17.2,0.0,0.6,1
ATL,2026-03-09,2,16.5,0.0,2.5,1
ATL,2026-03-09,3,16.4,0.2,8.7,51
ATL,2026-03-09,4,16.3,0.1,4.9,51
ATL,2026-03-09,5,15.5,0.0,3.8,1
ATL,2026-03-09,6,16.0,0.0,9.7,3
ATL,2026-03-09,7,16.0,0.6,6.0,53
ATL,2026-03-09,8,15.7,0.0,5.4,0
ATL,2026-03-09,9,15.0,0.0,6.2,1
ATL,2026-03-09,10,14.7,0.0,7.8,3
ATL,2026-03-09,11,14.9,0.0,7.6,3
ATL,2026-03-09,12,14.5,0.0,8.0,3
ATL,2026-03-09,13,15.1,0.0,6.9,3
ATL,2026-03-09,14,16.1,0.0,5.4,3
ATL,2026-03-09,15,18.6,0.0,4.9,3
ATL,2026-03-09,16,21.2,0.0,9.9,1
ATL,2026-03-09,17,22.6,0.0,8.8,1
ATL,2026-03-09,18,23.6,0.0,8.0,2
ATL,2026-03-09,19,24.7,0.0,11.1,2
ATL,2026-03-09,20,25.1,0.0,10.3,1
ATL,2026-03-09,21,25.5,0.0,9.5,1
ATL,2026-03-09,22,25.4,0.0,10.5,1
ATL,2026-03-09,23,24.0,0.0,8.2,3
ATL,2026-03-10,0,21.3,0.0,9.6,3
ATL,2026-03-10,1,20.6,0.1,4.9,51
ATL,2026-03-10,2,18.9,3.3,5.2,63
ATL,2026-03-10,3,17.7,2.8,14.2,63
ATL,2026-03-10,4,16.7,5.2,10.5,63
ATL,2026-03-10,5,16.3,5.8,8.7,63
ATL,2026-03-10,6,15.8,2.0,18.6,61
ATL,2026-03-10,7,16.4,0.1,14.6,51
ATL,2026-03-10,8,16.6,0.0,13.1,0
ATL,2026-03-10,9,16.2,0.0,10.5,0
ATL,2026-03-10,10,16.0,0.0,11.1,0
ATL,2026-03-10,11,15.8,0.0,12.4,0
ATL,2026-03-10,12,15.9,0.0,11.2,0
ATL,2026-03-10,13,16.7,0.0,10.6,0
ATL,2026-03-10,14,18.5,0.0,12.5,2
ATL,2026-03-10,15,20.8,0.0,13.2,2
ATL,2026-03-10,16,22.7,0.0,6.5,1
ATL,2026-03-10,17,24.8,0.0,6.6,1
ATL,2026-03-10,18,25.1,0.0,7.6,2
ATL,2026-03-10,19,26.2,0.0,7.4,1
ATL,2026-03-10,20,26.5,0.0,9.2,1
ATL,2026-03-10,21,26.6,0.1,10.0,51
ATL,2026-03-10,22,24.6,0.0,10.8,3
ATL,2026-03-10,23,24.0,0.0,5.2,2
ATL,2026-03-11,0,22.2,0.0,4.3,3
ATL,2026-03-11,1,21.9,0.0,2.7,3
ATL,2026-03-11,2,21.1,0.0,3.1,3
ATL,2026-03-11,3,20.8,0.0,6.5,2
ATL,2026-03-11,4,20.1,0.0,9.7,3
ATL,2026-03-11,5,19.7,0.0,9.9,3
ATL,2026-03-11,6,19.3,0.0,11.9,1
ATL,2026-03-11,7,18.9,0.0,13.1,3
ATL,2026-03-11,8,18.7,0.0,11.6,3
ATL,2026-03-11,9,18.3,0.0,11.2,3
ATL,2026-03-11,10,17.9,0.0,11.3,3
ATL,2026-03-11,11,17.4,0.0,10.9,3
ATL,2026-03-11,12,16.8,0.0,10.1,2
ATL,2026-03-11,13,17.8,0.0,12.9,3
ATL,2026-03-11,14,18.1,0.0,14.6,3
ATL,2026-03-11,15,19.4,0.0,16.3,3
ATL,2026-03-11,16,22.6,0.0,13.7,3
ATL,2026-03-11,17,24.9,0.0,14.0,3
ATL,2026-03-11,18,26.3,0.0,18.7,3
ATL,2026-03-11,19,27.1,0.0,19.6,2
ATL,2026-03-11,20,27.7,0.0,20.5,2
ATL,2026-03-11,21,27.8,0.0,21.3,3
ATL,2026-03-11,22,26.3,0.0,22.3,1
ATL,2026-03-11,23,25.5,0.0,15.9,2
ATL,2026-03-12,0,23.7,0.0,11.2,3
ATL,2026-03-12,1,22.3,0.0,9.2,3
ATL,2026-03-12,2,21.9,0.0,12.9,3
ATL,2026-03-12,3,21.5,0.0,13.7,2
ATL,2026-03-12,4,21.1,0.0,17.0,3
ATL,2026-03-12,5,20.8,0.0,17.7,3
ATL,2026-03-12,6,20.7,0.0,18.1,3
ATL,2026-03-12,7,19.9,0.1,14.0,51
ATL,2026-03-12,8,17.8,1.2,14.1,55
ATL,2026-03-12,9,17.6,3.5,8.9,63
ATL,2026-03-12,10,13.9,10.0,29.9,65
ATL,2026-03-12,11,10.4,2.6,27.0,63
ATL,2026-03-12,12,9.6,1.8,27.1,61
ATL,2026-03-12,13,8.5,0.4,26.0,51
ATL,2026-03-12,14,8.0,0.1,27.0,51
ATL,2026-03-12,15,8.1,0.0,31.1,2
ATL,2026-03-12,16,8.8,0.0,28.8,3
ATL,2026-03-12,17,9.4,0.0,25.3,0
ATL,2026-03-12,18,10.5,0.0,26.3,1
ATL,2026-03-12,19,11.4,0.0,24.2,0
ATL,2026-03-12,20,12.2,0.0,23.9,0
ATL,2026-03-12,21,12.4,0.0,23.2,0
ATL,2026-03-12,22,12.1,0.0,19.6,0
ATL,2026-03-12,23,11.2,0.0,13.3,0
ATL,2026-03-13,0,9.6,0.0,10.9,0
ATL,2026-03-13,1,8.4,0.0,9.9,0
ATL,2026-03-13,2,7.5,0.0,8.4,0
ATL,2026-03-13,3,6.9,0.0,7.0,0
ATL,2026-03-13,4,6.5,0.0,6.6,0
ATL,2026-03-13,5,6.0,0.0,6.0,0
ATL,2026-03-13,6,4.5,0.0,7.1,0
ATL,2026-03-13,7,4.2,0.0,8.3,0
ATL,2026-03-13,8,4.0,0.0,9.5,0
ATL,2026-03-13,9,3.8,0.0,10.1,0
ATL,2026-03-13,10,3.6,0.0,10.5,0
ATL,2026-03-13,11,3.4,0.0,10.1,0
ATL,2026-03-13,12,3.2,0.0,10.9,0
ATL,2026-03-13,13,4.5,0.0,12.1,0
ATL,2026-03-13,14,7.0,0.0,11.5,0
ATL,2026-03-13,15,9.5,0.0,11.7,0
ATL,2026-03-13,16,11.9,0.0,11.9,0
ATL,2026-03-13,17,13.8,0.0,10.4,0
ATL,2026-03-13,18,15.5,0.0,9.1,0
ATL,2026-03-13,19,16.7,0.0,10.5,0
ATL,2026-03-13,20,17.5,0.0,10.2,0
ATL,2026-03-13,21,18.0,0.0,9.6,0
ATL,2026-03-13,22,18.0,0.0,10.4,0
ATL,2026-03-13,23,16.6,0.0,7.4,0
ATL,2026-03-14,0,14.7,0.0,9.3,0
ATL,2026-03-14,1,13.5,0.0,9.7,1
ATL,2026-03-14,2,12.6,0.0,7.9,0
ATL,2026-03-14,3,11.8,0.0,7.5,0
ATL,2026-03-14,4,11.1,0.0,7.1,0
ATL,2026-03-14,5,10.4,0.0,6.4,0
ATL,2026-03-14,6,8.9,0.0,5.4,0
ATL,2026-03-14,7,8.7,0.0,7.3,0
ATL,2026-03-14,8,8.4,0.0,7.0,0
ATL,2026-03-14,9,8.0,0.0,5.8,0
ATL,2026-03-14,10,7.2,0.0,5.0,0
ATL,2026-03-14,11,6.8,0.0,4.7,0
ATL,2026-03-14,12,6.0,0.0,4.6,0
ATL,2026-03-14,13,8.4,0.0,6.2,0
ATL,2026-03-14,14,13.0,0.0,3.1,3
ATL,2026-03-14,15,16.6,0.0,2.6,3
ATL,2026-03-14,16,19.0,0.0,3.2,3
ATL,2026-03-14,17,20.4,0.0,3.3,3
ATL,2026-03-14,18,22.3,0.0,4.5,0
ATL,2026-03-14,19,23.1,0.0,5.7,0
ATL,2026-03-14,20,23.6,0.0,6.8,2
ATL,2026-03-14,21,23.6,0.0,8.3,3
ATL,2026-03-14,22,23.0,0.0,8.3,0
ATL,2026-03-14,23,20.9,0.0,7.6,0
ATL,2026-03-15,0,19.3,0.0,10.7,0
ATL,2026-03-15,1,18.1,0.0,11.6,0
ATL,2026-03-15,2,16.5,0.0,10.2,0
ATL,2026-03-15,3,15.5,0.0,10.1,0
ATL,2026-03-15,4,15.0,0.0,10.4,0
ATL,2026-03-15,5,14.7,0.0,11.2,0
ATL,2026-03-15,6,14.9,0.0,11.8,0
ATL,2026-03-15,7,13.9,0.0,14.3,0
ATL,2026-03-15,8,13.1,0.0,13.0,0
ATL,2026-03-15,9,12.4,0.0,12.2,0
ATL,2026-03-15,10,11.9,0.0,11.8,3
ATL,2026-03-15,11,11.5,0.0,10.7,3
ATL,2026-03-15,12,11.8,0.0,11.0,3
ATL,2026-03-15,13,12.9,0.0,10.8,2
ATL,2026-03-15,14,15.2,0.0,9.3,0
ATL,2026-03-15,15,17.8,0.0,12.0,2
ATL,2026-03-15,16,19.5,0.0,15.1,1
ATL,2026-03-15,17,21.1,0.2,13.9,51
ATL,2026-03-15,18,21.3,0.4,16.9,51
ATL,2026-03-15,19,20.6,0.2,15.5,51
ATL,2026-03-15,20,20.5,0.2,14.9,51
ATL,2026-03-15,21,21.5,0.1,14.5,51
ATL,2026-03-15,22,22.6,0.0,13.0,3
ATL,2026-03-15,23,21.7,0.0,11.0,3
ATL,2026-03-16,0,19.8,0.0,12.6,3
ATL,2026-03-16,1,18.7,0.0,11.5,3
ATL,2026-03-16,2,17.9,0.0,15.2,2
ATL,2026-03-16,3,18.1,0.0,17.8,3
ATL,2026-03-16,4,18.0,0.0,17.5,3
ATL,2026-03-16,5,18.1,0.0,19.3,3
ATL,2026-03-16,6,17.9,0.0,19.2,3
ATL,2026-03-16,7,16.4,6.0,18.1,63
ATL,2026-03-16,8,16.7,0.6,21.1,53
ATL,2026-03-16,9,15.8,5.1,14.3,63
ATL,2026-03-16,10,16.5,2.8,16.2,63
ATL,2026-03-16,11,15.8,2.1,24.0,61
ATL,2026-03-16,12,14.6,0.6,23.1,53
ATL,2026-03-16,13,14.2,1.2,16.6,55
ATL,2026-03-16,14,11.1,0.3,16.5,51
ATL,2026-03-16,15,9.2,0.8,24.3,53
ATL,2026-03-16,16,6.9,0.5,21.3,53
ATL,2026-03-16,17,5.5,0.5,22.3,53
ATL,2026-03-16,18,5.4,0.3,20.7,51
ATL,2026-03-16,19,4.1,0.4,23.1,51
ATL,2026-03-16,20,3.7,0.1,27.3,51
ATL,2026-03-16,21,4.5,0.0,28.5,2
ATL,2026-03-16,22,4.6,0.0,29.1,3
ATL,2026-03-16,23,3.6,0.0,28.1,3
ATL,2026-03-17,0,2.2,0.0,26.7,3
ATL,2026-03-17,1,2.0,0.0,25.5,3
ATL,2026-03-17,2,2.0,0.0,23.7,1
ATL,2026-03-17,3,1.4,0.0,18.9,3
ATL,2026-03-17,4,1.2,0.0,16.5,3
ATL,2026-03-17,5,0.9,0.0,15.5,3
ATL,2026-03-17,6,0.1,0.0,14.1,2
ATL,2026-03-17,7,-0.4,0.0,11.1,1
ATL,2026-03-17,8,-0.7,0.0,10.7,1
ATL,2026-03-17,9,-0.9,0.0,9.5,3
ATL,2026-03-17,10,-0.5,0.0,7.9,2
ATL,2026-03-17,11,-0.6,0.0,7.9,1
ATL,2026-03-17,12,-2.1,0.0,7.7,1
ATL,2026-03-17,13,-0.8,0.0,8.0,0
ATL,2026-03-17,14,1.1,0.0,13.0,1
ATL,2026-03-17,15,2.4,0.0,13.0,0
ATL,2026-03-17,16,3.7,0.0,13.2,0
ATL,2026-03-17,17,4.9,0.0,14.0,0
ATL,2026-03-17,18,6.2,0.0,13.5,0
ATL,2026-03-17,19,6.9,0.0,15.2,3
ATL,2026-03-17,20,7.4,0.0,16.2,0
ATL,2026-03-17,21,7.5,0.0,16.8,0
ATL,2026-03-17,22,6.7,0.0,17.2,0
ATL,2026-03-17,23,5.5,0.0,16.1,0
ATL,2026-03-18,0,4.5,0.0,12.5,0
ATL,2026-03-18,1,3.2,0.0,11.9,0
ATL,2026-03-18,2,2.3,0.0,10.1,0
ATL,2026-03-18,3,1.5,0.0,5.9,2
ATL,2026-03-18,4,0.8,0.0,3.9,2
ATL,2026-03-18,5,0.5,0.0,3.9,1
ATL,2026-03-18,6,-0.3,0.0,5.1,3
ATL,2026-03-18,7,-1.1,0.0,3.2,2
ATL,2026-03-18,8,-1.3,0.0,2.9,3
ATL,2026-03-18,9,-1.0,0.0,3.3,3
ATL,2026-03-18,10,-1.0,0.0,2.9,2
ATL,2026-03-18,11,-1.6,0.0,3.8,0
ATL,2026-03-18,12,-1.3,0.0,1.9,0
ATL,2026-03-18,13,1.4,0.0,0.9,0
ATL,2026-03-18,14,4.0,0.0,3.2,2
ATL,2026-03-18,15,5.6,0.0,3.9,0
ATL,2026-03-18,16,7.0,0.0,4.0,1
ATL,2026-03-18,17,8.3,0.0,2.9,0
ATL,2026-03-18,18,9.7,0.0,3.2,0
ATL,2026-03-18,19,10.9,0.0,2.8,3
ATL,2026-03-18,20,10.8,0.0,1.6,3
ATL,2026-03-18,21,10.8,0.0,0.9,3
ATL,2026-03-18,22,10.8,0.0,3.2,2
ATL,2026-03-18,23,10.2,0.0,5.1,0
ATL,2026-03-19,0,8.6,0.0,4.5,0
ATL,2026-03-19,1,7.8,0.0,8.1,0
ATL,2026-03-19,2,6.5,0.0,7.7,0
ATL,2026-03-19,3,5.8,0.0,7.1,0
ATL,2026-03-19,4,5.2,0.0,8.3,0
ATL,2026-03-19,5,4.8,0.0,8.4,0
ATL,2026-03-19,6,3.9,0.0,8.0,0
ATL,2026-03-19,7,3.4,0.0,5.8,0
ATL,2026-03-19,8,2.8,0.0,5.0,0
ATL,2026-03-19,9,2.2,0.0,4.8,1
ATL,2026-03-19,10,1.8,0.0,4.4,0
ATL,2026-03-19,11,1.5,0.0,4.3,2
ATL,2026-03-19,12,1.7,0.0,4.6,3
ATL,2026-03-19,13,4.1,0.0,5.1,1
ATL,2026-03-19,14,7.5,0.0,3.1,1
ATL,2026-03-19,15,10.6,0.0,4.6,3
ATL,2026-03-19,16,13.1,0.0,5.1,1
ATL,2026-03-19,17,15.1,0.0,5.7,0
ATL,2026-03-19,18,16.9,0.0,4.6,0
ATL,2026-03-19,19,18.0,0.0,3.1,0
ATL,2026-03-19,20,18.4,0.0,2.6,0
ATL,2026-03-19,21,18.7,0.0,1.9,0
ATL,2026-03-19,22,18.6,0.0,2.2,0
ATL,2026-03-19,23,17.1,0.0,2.7,0
ATL,2026-03-20,0,14.7,0.0,7.0,0
ATL,2026-03-20,1,13.3,0.0,6.3,0
ATL,2026-03-20,2,12.1,0.0,6.0,0
ATL,2026-03-20,3,11.2,0.0,7.0,0
ATL,2026-03-20,4,10.0,0.0,5.4,0
ATL,2026-03-20,5,9.5,0.0,5.7,0
ATL,2026-03-20,6,7.9,0.0,5.0,0
ATL,2026-03-20,7,7.7,0.0,4.7,0
ATL,2026-03-20,8,7.4,0.0,1.9,0
ATL,2026-03-20,9,7.0,0.0,1.3,0
ATL,2026-03-20,10,6.5,0.0,1.1,0
ATL,2026-03-20,11,5.8,0.0,2.5,0
ATL,2026-03-20,12,5.6,0.0,1.0,0
ATL,2026-03-20,13,7.8,0.0,3.8,0
ATL,2026-03-20,14,12.5,0.0,3.2,0
ATL,2026-03-20,15,16.0,0.0,4.2,0
ATL,2026-03-20,16,18.7,0.0,6.1,0
ATL,2026-03-20,17,20.3,0.0,7.2,0
ATL,2026-03-20,18,22.1,0.0,8.9,1
ATL,2026-03-20,19,22.7,0.0,10.2,1
ATL,2026-03-20,20,23.1,0.0,11.2,3
ATL,2026-03-20,21,23.1,0.0,11.6,3
ATL,2026-03-20,22,22.5,0.0,12.3,3
ATL,2026-03-20,23,20.6,0.0,8.9,3
ATL,2026-03-21,0,18.6,0.0,11.5,3
ATL,2026-03-21,1,17.6,0.0,13.1,2
ATL,2026-03-21,2,16.6,0.0,13.5,2
ATL,2026-03-21,3,15.8,0.0,13.7,2
ATL,2026-03-21,4,15.3,0.0,13.4,1
ATL,2026-03-21,5,15.0,0.0,13.2,2
ATL,2026-03-21,6,15.0,0.0,13.6,3
ATL,2026-03-21,7,14.5,0.0,13.0,3
ATL,2026-03-21,8,14.2,0.0,14.6,3
ATL,2026-03-21,9,14.0,0.0,14.5,1
ATL,2026-03-21,10,13.8,0.0,13.2,3
ATL,2026-03-21,11,13.7,0.0,12.8,3
ATL,2026-03-21,12,13.7,0.0,13.5,3
ATL,2026-03-21,13,15.0,0.0,12.9,3
ATL,2026-03-21,14,17.6,0.0,11.2,0
ATL,2026-03-21,15,20.3,0.0,11.4,1
ATL,2026-03-21,16,22.6,0.0,11.9,1
ATL,2026-03-21,17,24.6,0.0,11.4,1
ATL,2026-03-21,18,26.5,0.0,10.8,3
ATL,2026-03-21,19,27.1,0.0,10.9,0
ATL,2026-03-21,20,27.3,0.0,12.3,0
ATL,2026-03-21,21,27.0,0.0,13.6,0
ATL,2026-03-21,22,26.3,0.0,13.9,0
ATL,2026-03-21,23,24.8,0.0,10.7,0
ATL,2026-03-22,0,22.7,0.0,7.2,0
ATL,2026-03-22,1,21.4,0.0,11.2,0
ATL,2026-03-22,2,20.3,0.0,13.4,0
ATL,2026-03-22,3,19.5,0.0,13.9,0
ATL,2026-03-22,4,18.7,0.0,12.8,0
ATL,2026-03-22,5,17.9,0.0,12.2,0
ATL,2026-03-22,6,17.5,0.0,12.0,0
ATL,2026-03-22,7,17.1,0.0,10.1,0
ATL,2026-03-22,8,16.6,0.0,11.1,0
ATL,2026-03-22,9,16.0,0.0,11.5,0
ATL,2026-03-22,10,15.3,0.0,11.7,0
ATL,2026-03-22,11,14.8,0.0,11.4,0
ATL,2026-03-22,12,14.5,0.0,10.6,0
ATL,2026-03-22,13,15.8,0.0,10.4,0
ATL,2026-03-22,14,18.2,0.0,8.8,0
ATL,2026-03-22,15,20.9,0.0,8.9,0
ATL,2026-03-22,16,23.5,0.0,9.3,0
ATL,2026-03-22,17,25.4,0.0,10.3,0
ATL,2026-03-22,18,27.0,0.0,10.7,0
ATL,2026-03-22,19,27.5,0.0,12.4,0
ATL,2026-03-22,20,27.7,0.0,14.2,0
ATL,2026-03-22,21,27.4,0.0,16.1,0
ATL,2026-03-22,22,26.6,0.0,16.5,0
ATL,2026-03-22,23,25.3,0.0,14.4,0
ATL,2026-03-23,0,23.8,0.0,14.5,0
ATL,2026-03-23,1,22.5,0.0,15.2,0
ATL,2026-03-23,2,21.8,0.0,16.3,0
ATL,2026-03-23,3,21.1,0.0,16.3,0
ATL,2026-03-23,4,20.7,0.0,16.3,0
ATL,2026-03-23,5,20.0,0.0,16.9,0
ATL,2026-03-23,6,20.0,0.0,18.9,0
ATL,2026-03-23,7,19.2,0.0,18.4,0
ATL,2026-03-23,8,18.5,0.0,16.9,0
ATL,2026-03-23,9,18.0,0.0,16.2,0
ATL,2026-03-23,10,17.8,0.0,16.9,1
ATL,2026-03-23,11,17.7,0.0,16.8,1
ATL,2026-03-23,12,17.8,0.0,17.5,2
ATL,2026-03-23,13,19.2,0.0,14.2,0
ATL,2026-03-23,14,21.0,0.0,16.0,0
ATL,2026-03-23,15,22.9,0.0,17.2,1
ATL,2026-03-23,16,24.0,0.0,21.0,3
ATL,2026-03-23,17,24.4,0.0,17.2,3
ATL,2026-03-23,18,25.6,0.0,13.6,3
ATL,2026-03-23,19,25.3,0.0,18.6,3
ATL,2026-03-23,20,24.3,0.0,20.6,2
ATL,2026-03-23,21,22.7,0.0,21.5,1
ATL,2026-03-23,22,20.9,0.0,21.6,1
ATL,2026-03-23,23,19.3,0.0,19.3,1
ATL,2026-03-24,0,18.2,0.0,17.2,2
ATL,2026-03-24,1,16.4,0.0,17.5,2
ATL,2026-03-24,2,14.9,0.0,17.1,1
ATL,2026-03-24,3,13.3,0.0,15.7,1
ATL,2026-03-24,4,11.9,0.0,13.6,2
ATL,2026-03-24,5,10.9,0.0,12.8,1
ATL,2026-03-24,6,10.4,0.0,11.8,0
ATL,2026-03-24,7,9.9,0.0,9.6,2
ATL,2026-03-24,8,10.2,0.0,11.2,3
ATL,2026-03-24,9,11.0,0.0,14.4,3
ATL,2026-03-24,10,10.5,0.0,14.8,3
ATL,2026-03-24,11,10.1,0.0,15.2,3
ATL,2026-03-24,12,10.1,0.0,13.9,3
ATL,2026-03-24,13,11.1,0.0,12.6,3
ATL,2026-03-24,14,11.7,0.0,17.2,3
ATL,2026-03-24,15,12.8,0.0,18.4,3
ATL,2026-03-24,16,14.9,0.0,18.5,0
ATL,2026-03-24,17,16.7,0.0,15.9,1
ATL,2026-03-24,18,18.1,0.0,13.4,2
ATL,2026-03-24,19,18.9,0.0,13.0,1
ATL,2026-03-24,20,19.1,0.0,13.9,2
ATL,2026-03-24,21,19.1,0.0,13.9,2
ATL,2026-03-24,22,18.6,0.0,12.4,3
ATL,2026-03-24,23,17.8,0.0,10.4,3
ATL,2026-03-25,0,16.8,0.0,10.2,3
ATL,2026-03-25,1,15.6,0.0,13.6,3
ATL,2026-03-25,2,14.6,0.0,15.9,3
ATL,2026-03-25,3,13.6,0.0,14.8,1
ATL,2026-03-25,4,12.5,0.0,14.6,3
ATL,2026-03-25,5,12.1,0.0,13.4,3
ATL,2026-03-25,6,12.2,0.0,12.5,2
ATL,2026-03-25,7,11.3,0.0,12.1,2
ATL,2026-03-25,8,10.1,0.0,11.2,3
ATL,2026-03-25,9,9.5,0.0,12.6,3
ATL,2026-03-25,10,9.5,0.0,12.8,3
ATL,2026-03-25,11,8.9,0.0,11.3,1
ATL,2026-03-25,12,9.9,0.0,12.6,3
ATL,2026-03-25,13,10.7,0.0,12.3,3
ATL,2026-03-25,14,11.5,0.0,13.0,3
ATL,2026-03-25,15,12.6,0.0,12.5,3
ATL,2026-03-25,16,14.2,0.0,12.5,3
ATL,2026-03-25,17,16.1,0.0,13.3,2
ATL,2026-03-25,18,16.5,0.0,11.0,3
ATL,2026-03-25,19,18.1,0.0,9.7,2
ATL,2026-03-25,20,18.8,0.0,9.2,3
ATL,2026-03-25,21,19.7,0.0,8.3,3
ATL,2026-03-25,22,19.2,0.0,9.4,3
ATL,2026-03-25,23,18.0,0.0,10.0,2
ATL,2026-03-26,0,16.3,0.0,10.4,3
ATL,2026-03-26,1,15.3,0.0,12.4,2
ATL,2026-03-26,2,14.6,0.0,12.1,0
ATL,2026-03-26,3,14.0,0.0,11.7,0
ATL,2026-03-26,4,13.6,0.0,10.6,0
ATL,2026-03-26,5,13.2,0.0,10.1,0
ATL,2026-03-26,6,12.4,0.0,8.5,0
ATL,2026-03-26,7,12.2,0.0,8.5,0
ATL,2026-03-26,8,11.9,0.0,8.9,0
ATL,2026-03-26,9,11.6,0.0,7.6,0
ATL,2026-03-26,10,11.4,0.0,7.8,0
ATL,2026-03-26,11,11.3,0.0,6.2,0
ATL,2026-03-26,12,11.5,0.0,7.8,0
ATL,2026-03-26,13,13.4,0.0,5.0,0
ATL,2026-03-26,14,16.2,0.0,4.3,0
ATL,2026-03-26,15,19.3,0.0,6.0,0
ATL,2026-03-26,16,21.9,0.0,7.8,0
ATL,2026-03-26,17,24.6,0.0,9.5,2
ATL,2026-03-26,18,23.4,0.0,9.6,2
ATL,2026-03-26,19,25.1,0.0,10.9,1
ATL,2026-03-26,20,26.1,0.0,12.2,3
ATL,2026-03-26,21,25.9,0.0,12.6,2
ATL,2026-03-26,22,25.8,0.0,13.6,1
ATL,2026-03-26,23,25.2,0.0,10.8,0
ATL,2026-03-27,0,23.1,0.0,9.7,0
ATL,2026-03-27,1,22.0,0.0,12.2,0
ATL,2026-03-27,2,21.0,0.0,12.8,0
ATL,2026-03-27,3,19.7,0.0,13.1,0
ATL,2026-03-27,4,19.1,0.0,12.5,0
ATL,2026-03-27,5,18.6,0.0,12.9,0
ATL,2026-03-27,6,18.1,0.0,13.4,0
ATL,2026-03-27,7,17.4,0.0,10.9,0
ATL,2026-03-27,8,16.6,0.0,11.2,0
ATL,2026-03-27,9,16.0,0.0,11.3,0
ATL,2026-03-27,10,15.7,0.0,12.3,0
ATL,2026-03-27,11,15.4,0.0,12.9,0
ATL,2026-03-27,12,15.4,0.0,13.1,2
ATL,2026-03-27,13,17.4,0.0,11.4,0
ATL,2026-03-27,14,20.2,0.0,12.1,1
ATL,2026-03-27,15,23.0,0.0,18.7,0
ATL,2026-03-27,16,24.7,0.0,15.6,0
